,Time,Tweet,User,Location,Retweets,Likes
35,2022-11-06 23:59:49+00:00,"RT @Born2Bredarmy: Hi can i get 50 reply

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenr…",fatinalou,,927,0
36,2022-11-06 23:59:49+00:00,"RT @LaliceUpdates: Lisoo 🐰🐥😅

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @then…",Ppuii86209877,,1140,0
37,2022-11-06 23:59:48+00:00,"RT @lalaluvlalisa: okey lisa okey 😂

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport…",lilikivel,,422,0
38,2022-11-06 23:59:48+00:00,"RT @AAA291100: รออยู่นะคะคนเก่ง

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @t…",Pajelo32,"กรุงเทพมหานคร, ประเทศไทย",19,0
39,2022-11-06 23:59:48+00:00,"RT @Lsglobal_: Hand's up! Hand's up! 🙋‍♀️🙋‍♀️

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #…",9f0462026637489,,612,0
40,2022-11-06 23:59:48+00:00,"RT @LISANATIONS_: The love that gives me peace 🤍

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",panalangin4,,1225,0
41,2022-11-06 23:59:47+00:00,"RT @LaliceUpdates: Lisoo 🐰🐥😅

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @then…",AnasTasya1904,,1140,0
42,2022-11-06 23:59:47+00:00,"RT @LISANATIONS_: The love that gives me peace 🤍

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",karen_tfe,,1225,0
43,2022-11-06 23:59:47+00:00,"RT @LISANATIONS_: Lisa on Bornpink World Tour Hamilton Soundcheck

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of t…",Jenchu18476583,"Garhmuktesar, India",1884,0
44,2022-11-06 23:59:47+00:00,"RT @LISANATIONS_: Please vote on MTV EMA while waiting for the concert 👌🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebr…",LOVELEO78071463,,876,0
45,2022-11-06 23:59:47+00:00,"RT @LISANATIONS_: We good? We good. 👍🏻👍🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenr…",hisamich0530,"Quezon City, National Capital ",2125,0
46,2022-11-06 23:59:46+00:00,"RT @LISANATIONS_: Typa girl you wanna wife up 🫶🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY202…",rifah_gf,,1151,0
47,2022-11-06 23:59:46+00:00,"RT @Lsglobal_: Hand's up! Hand's up! 🙋‍♀️🙋‍♀️

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #…",BibiNannd123,,612,0
48,2022-11-06 23:59:45+00:00,"RT @Lsglobal_: My Babe! 🤩

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenrepor…",4ever32797,,341,0
49,2022-11-06 23:59:44+00:00,"RT @LaliceUpdates: Lisoo 🐰🐥😅

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @then…",girana99,,1140,0
50,2022-11-06 23:59:44+00:00,"RT @xxrjycxx: ILOVEYOUUU @catmeow5555 💛

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2…",yoyo_sang,,124,0
51,2022-11-06 23:59:44+00:00,"RT @Love_lala_lisa: ต้าวคนน่ารัก😍
LALISA HAMILTON TAKEOVER

#MONEY #SG
#METIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @th…",Pajelo32,"กรุงเทพมหานคร, ประเทศไทย",80,0
52,2022-11-06 23:59:44+00:00,"RT @Iiliworld: Lalisaaaaa 🥺

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenrep…",IminNormee,,462,0
53,2022-11-06 23:59:43+00:00,"RT @LaliceUpdates: Lisoo 🐰🐥😅

LALISA HAMILTON TAKEOVER 
#MONEY #SG 

#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @then…",MariLovesLalisa,,1140,0
54,2022-11-06 23:59:43+00:00,"RT @Iiliworld: Lisaaa please 😭😭😂

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @th…",LILITODAY,she ツ it girl ,406,0
55,2022-11-06 23:59:42+00:00,"RT @Lsglobal_: Hand's up! Hand's up! 🙋‍♀️🙋‍♀️

LALISA HAMILTON TAKEOVER #MONEY #SG 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #…",tuck252625,ประเทศไทย,612,0
56,2022-11-06 23:59:42+00:00,"RT @MMaem723: ลิซ่าอีกแล้วนะ🤣🤣🤣🤣

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenreport #M…",stnelva,,1,0
57,2022-11-06 23:59:41+00:00,"RT @LISANATIONS_: We good? We good. 👍🏻👍🏻

LALISA HAMILTON TAKEOVER 
#NETIZENSREPORT #LISA for Asian Celebrity of the Year #ACOTY2022 @thenr…",0327LLLLLLL,,2125,0
